filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,center,left screen,left side,plant,right screen,right side
mc_post_fid10_p1_CUI_largeMale_none_alyssa_INT.csv,45,CUI,p1,mc,fid10,none,post,17.09200000000004,152.15600000000003,32.832999999999934,29.629999999999974,38.88199999999996,27.540000000000035
mc_post_fid10_p2_ADAMS_largeMale_right_alyssa_INT.csv,17,ADAMS,p2,mc,fid10,right,post,0,2.674000000000035,2.5439999999999827,1.3349999999999795,169.43999999999997,123.38600000000004
mc_post_fid10_p2_BALLARD_largeMale_right_alyssa_INT.csv,28,BALLARD,p2,mc,fid10,right,post,0,3.6709999999999923,1.6019999999999754,1.3340000000000032,271.971,20.82200000000002
mc_post_fid10_p2_BAO_largeMale_right_alyssa_INT.csv,28,BAO,p2,mc,fid10,right,post,0.8640000000000327,2.66700000000003,2.537999999999954,0.5319999999999823,271.74000000000007,19.956999999999933
mc_post_fid10_p2_cornish_largeMale_right_alyssa_INT.csv,7,cornish,p2,mc,fid10,right,post,0,3.052000000000021,0.6200000000000045,1.8269999999999982,286.098,7.066999999999972
mc_post_fid10_p2_CUI_largeMale_right_alyssa_INT.csv,7,CUI,p2,mc,fid10,right,post,0,3.366999999999962,1.3380000000000223,1.33299999999997,280.91499999999996,10.945000000000029
mc_post_fid10_p3_Rotholz_largeMale_left_alyssa_INT.csv,12,Rotholz,p3,mc,fid10,left,post,0,0,0,0,291.079,8.540999999999983
mc_post_fid10_p3_SANCHEZ_largeMale_left_alyssa_INT.csv,3,SANCHEZ,p3,mc,fid10,left,post,0,0,0,0,294.87,2.1310000000000002
mc_post_fid10_p3_VASQUEZ_largeMale_left_alyssa_INT.csv,5,VASQUEZ,p3,mc,fid10,left,post,0,0,0,0,297.498,2.135000000000005
mc_post_fid10_p3_Waindim_largeMale_left_alyssa_INT.csv,1,Waindim,p3,mc,fid10,left,post,0,0,0,0,299.134,0
mc_post_fid11_p1_EGBULONU_largeMale_none_bernice_LS.csv,45,EGBULONU,p1,mc,fid11,none,post,8.147000000000002,42.97400000000002,36.83699999999999,30.661999999999995,150.036,28.82599999999997
mc_post_fid11_p1_ESTRELLADO_largeMale_none_bernice_LS.csv,71,ESTRELLADO,p1,mc,fid11,none,post,17.99800000000002,41.64199999999999,32.83,25.96899999999998,93.83000000000003,37.74499999999999
mc_post_fid11_p1_FERNANDES_largeMale_none_bernice_LS.csv,74,FERNANDES,p1,mc,fid11,none,post,9.109000000000002,41.246000000000016,35.062999999999995,33.96599999999997,138.608,41.374000000000024
mc_post_fid11_p1_Gadot_largeMale_none_bernice_LS.csv,61,Gadot,p1,mc,fid11,none,post,12.542000000000035,43.120000000000026,32.55799999999997,33.687999999999995,146.456,32.03399999999998
mc_post_fid11_p1_GAJWANI_largeMale_none_bernice_LS.csv,55,GAJWANI,p1,mc,fid11,none,post,14.147999999999982,42.71299999999997,32.89600000000004,28.28799999999999,148.80800000000002,29.637999999999995
mc_post_fid11_p2_EGBULONU_largeMale_right_bernice_LS.csv,12,EGBULONU,p2,mc,fid11,right,post,3.4710000000000036,2.4350000000000023,1.600999999999999,0,276.207,21.489000000000033
mc_post_fid11_p2_ESTRELLADO_largeMale_right_bernice_LS.csv,16,ESTRELLADO,p2,mc,fid11,right,post,3.3420000000000414,2.1229999999999905,1.5229999999999677,0,272.438,16.191999999999986
mc_post_fid11_p2_FERNANDES_largeMale_right_bernice_LS.csv,18,FERNANDES,p2,mc,fid11,right,post,3.4039999999999964,2.002999999999986,1.6340000000000146,0,268.436,24.18699999999999
mc_post_fid11_p2_Gadot_largeMale_right_bernice_LS.csv,10,Gadot,p2,mc,fid11,right,post,3.200999999999965,1.8689999999999714,2.313000000000045,0,274.71299999999997,18.41700000000003
mc_post_fid11_p2_GAJWANI_largeMale_right_bernice_LS.csv,10,GAJWANI,p2,mc,fid11,right,post,3.336999999999989,1.8280000000000314,2.1219999999999573,0,277.707,13.813000000000045
mc_post_fid11_p3_EGBULONU_largeMale_left_bernice_LS.csv,30,EGBULONU,p3,mc,fid11,left,post,7.744,60.995000000000005,17.573999999999987,11.744999999999997,184.45499999999998,18.017000000000017
mc_post_fid11_p3_ESTRELLADO_largeMale_left_bernice_LS.csv,48,ESTRELLADO,p3,mc,fid11,left,post,13.614000000000004,53.725000000000016,22.950999999999976,6.411,181.752,17.915000000000006
mc_post_fid11_p3_FERNANDES_largeMale_left_bernice_LS.csv,44,FERNANDES,p3,mc,fid11,left,post,10.67799999999999,52.22199999999998,25.742000000000022,10.345000000000006,182.15699999999998,19.42100000000002
mc_post_fid11_p3_Gadot_largeMale_left_bernice_LS.csv,35,Gadot,p3,mc,fid11,left,post,9.345000000000004,57.928,20.010999999999996,8.144999999999998,184.38800000000003,17.680999999999983
mc_post_fid11_p3_GAJWANI_largeMale_left_bernice_LS.csv,33,GAJWANI,p3,mc,fid11,left,post,13.620000000000001,56.592000000000006,19.482999999999997,0.8000000000000043,184.97400000000002,18.881000000000004
mc_post_fid12_p1_EGBULONU_largeMale_none_andrea_SS.csv,20,EGBULONU,p1,mc,fid12,none,post,17.61499999999998,6.140000000000001,23.62299999999999,207.16000000000003,6.937000000000012,36.44399999999999
mc_post_fid12_p1_ESTRELLADO_largeMale_none_andrea_SS.csv,35,ESTRELLADO,p1,mc,fid12,none,post,60.743000000000016,6.408000000000001,23.87400000000001,160.545,10.942999999999955,32.03600000000003
mc_post_fid12_p1_FERNANDES_largeMale_none_andrea_SS.csv,24,FERNANDES,p1,mc,fid12,none,post,17.482999999999997,6.27300000000001,23.724999999999966,208.255,11.644999999999982,31.764000000000024
mc_post_fid12_p1_Gadot_largeMale_none_andrea_SS.csv,30,Gadot,p1,mc,fid12,none,post,30.69400000000002,6.40500000000003,22.16099999999996,195.52599999999998,11.209000000000003,33.898999999999994
mc_post_fid12_p1_GAJWANI_largeMale_none_andrea_SS.csv,23,GAJWANI,p1,mc,fid12,none,post,31.749000000000038,5.338000000000022,24.556999999999974,188.12899999999993,6.140000000000015,37.10499999999999
mc_post_fid12_p2_EGBULONU_largeMale_right_andrea_SS.csv,17,EGBULONU,p2,mc,fid12,right,post,5.871000000000009,18.41900000000002,47.380999999999986,212.10899999999998,3.60299999999998,11.480000000000018
mc_post_fid12_p2_ESTRELLADO_largeMale_right_andrea_SS.csv,25,ESTRELLADO,p2,mc,fid12,right,post,19.237999999999985,19.754000000000005,47.781000000000006,197.043,5.608000000000004,8.411000000000001
mc_post_fid12_p2_FERNANDES_largeMale_right_andrea_SS.csv,18,FERNANDES,p2,mc,fid12,right,post,8.109000000000009,17.784999999999997,47.346,211.45399999999998,3.469999999999999,11.379000000000019
mc_post_fid12_p2_Gadot_largeMale_right_andrea_SS.csv,18,Gadot,p2,mc,fid12,right,post,16.55000000000004,19.22100000000001,46.441999999999965,202.926,3.4720000000000084,11.475999999999999
mc_post_fid12_p2_GAJWANI_largeMale_right_andrea_SS.csv,18,GAJWANI,p2,mc,fid12,right,post,16.014999999999993,18.522,46.444,200.32500000000002,3.469999999999999,10.141999999999996
mc_post_fid12_p3_EGBULONU_largeMale_left_andrea_SS.csv,19,EGBULONU,p3,mc,fid12,left,post,3.8700000000000045,257.99199999999996,18.181999999999984,17.352,0,0
mc_post_fid12_p3_ESTRELLADO_largeMale_left_andrea_SS.csv,24,ESTRELLADO,p3,mc,fid12,left,post,10.460000000000004,255.547,18.83100000000001,14.621999999999996,0,0
mc_post_fid12_p3_FERNANDES_largeMale_left_andrea_SS.csv,25,FERNANDES,p3,mc,fid12,left,post,1.8689999999999714,251.189,24.406999999999965,21.75500000000006,0,0
mc_post_fid12_p3_Gadot_largeMale_left_andrea_SS.csv,16,Gadot,p3,mc,fid12,left,post,6.940000000000055,260.529,14.511999999999983,17.930999999999965,0,0
mc_post_fid12_p3_GAJWANI_largeMale_left_andrea_SS.csv,15,GAJWANI,p3,mc,fid12,left,post,5.874000000000015,261.08799999999997,12.756000000000023,11.903999999999996,0,0
mc_post_fid13_p1_EGBULONU_largeMale_none_ava_LL.csv,78,EGBULONU,p1,mc,fid13,none,post,13.883000000000028,79.14199999999997,50.14999999999998,45.92400000000001,58.328000000000024,49.91099999999998
mc_post_fid13_p1_ESTRELLADO_largeMale_none_ava_LL.csv,84,ESTRELLADO,p1,mc,fid13,none,post,46.49399999999994,79.10499999999999,46.459000000000046,21.877000000000002,61.934000000000005,42.176000000000016
mc_post_fid13_p1_FERNANDEs_largeMale_none_ava_LL.csv,75,FERNANDEs,p1,mc,fid13,none,post,17.317999999999973,75.96899999999998,53.32600000000001,45.813000000000024,63.02399999999999,44.14000000000002
mc_post_fid13_p1_Gadot_largeMale_none_ava_LL.csv,73,Gadot,p1,mc,fid13,none,post,28.138000000000005,81.945,49.91300000000001,30.69600000000001,64.06800000000001,45.34599999999999
mc_post_fid13_p1_GAJWANI_largeMale_none_ava_LL.csv,76,GAJWANI,p1,mc,fid13,none,post,22.57800000000001,78.21799999999999,50.950000000000024,39.36099999999998,59.824000000000034,46.490999999999936
mc_post_fid13_p2_EGBULONU_largeMale_right_ava_LL.csv,69,EGBULONU,p2,mc,fid13,right,post,19.21299999999999,89.09199999999996,61.35900000000005,20.821999999999996,58.05999999999999,51.57900000000003
mc_post_fid13_p2_ESTRELLADO_largeMale_right_ava_LL.csv,70,ESTRELLADO,p2,mc,fid13,right,post,45.923,99.72600000000006,48.33999999999995,2.6680000000000064,56.05800000000001,45.033999999999985
mc_post_fid13_p2_FERNANDES_largeMale_right_ava_LL.csv,68,FERNANDES,p2,mc,fid13,right,post,35.47300000000005,92.99799999999996,55.195000000000064,10.411999999999951,58.565000000000026,47.22799999999994
mc_post_fid13_p2_Gadot_largeMale_right_ava_LL.csv,64,Gadot,p2,mc,fid13,right,post,41.10700000000006,98.50000000000001,49.817999999999984,3.7369999999999663,61.660000000000025,42.95899999999996
mc_post_fid13_p2_GAJWANI_largeMale_right_ava_LL.csv,69,GAJWANI,p2,mc,fid13,right,post,35.505000000000024,94.21200000000002,54.95899999999998,8.007999999999967,58.45499999999998,46.71700000000003
mc_post_fid13_p3_EGBULONU_largeMale_left_ava_LL.csv,51,EGBULONU,p3,mc,fid13,left,post,6.13900000000001,169.24699999999999,49.641000000000055,29.233000000000033,9.076000000000022,36.56599999999992
mc_post_fid13_p3_ESTRELLADO_largeMale_left_ava_LL.csv,50,ESTRELLADO,p3,mc,fid13,left,post,19.343000000000046,164.073,53.047999999999995,19.08299999999994,13.993000000000023,28.290999999999997
mc_post_fid13_p3_FERNANDES_largeMale_left_ava_LL.csv,55,FERNANDES,p3,mc,fid13,left,post,11.75399999999999,165.137,52.508999999999986,24.688999999999993,8.578000000000003,36.43300000000002
mc_post_fid13_p3_Gadot_largeMale_left_ava_LL.csv,54,Gadot,p3,mc,fid13,left,post,16.684000000000026,172.976,45.646999999999984,19.48399999999998,9.610000000000042,35.50399999999996
mc_post_fid13_p3_GAJWANI_largeMale_left_ava_LL.csv,26,GAJWANI,p3,mc,fid13,left,post,14.26900000000009,194.767,21.515999999999963,22.502999999999957,9.351999999999975,36.595999999999975
mc_post_fid14_p1_EGBULONU_largeMale_none_delfina_LS.csv,30,EGBULONU,p1,mc,fid14,none,post,0,49.25,6.404000000000002,2.0019999999999953,228.536,14.073000000000029
mc_post_fid14_p1_ESTRELLADO_largeMale_none_delfina_LS.csv,28,ESTRELLADO,p1,mc,fid14,none,post,1.3360000000000056,48.576,6.412000000000001,1.867999999999995,228.642,13.07400000000002
mc_post_fid14_p1_FERNANDES_largeMale_none_delfina_LS.csv,28,FERNANDES,p1,mc,fid14,none,post,2.3999999999999986,48.852,6.670000000000003,0,226.92600000000002,15.415999999999961
mc_post_fid14_p1_Gadot_largeMale_none_delfina_LS.csv,19,Gadot,p1,mc,fid14,none,post,0,49.93500000000001,6.557999999999993,2.1370000000000005,233.73300000000003,8.540999999999997
mc_post_fid14_p1_GAJWANI_largeMale_none_delfina_LS.csv,22,GAJWANI,p1,mc,fid14,none,post,0,49.917,5.072000000000003,2.405000000000001,231.418,10.943999999999967
mc_post_fid14_p2_EGBULONU_largeMale_left_delfina_LS.csv,8,EGBULONU,p2,mc,fid14,left,post,0,48.847999999999985,2.80600000000004,1.3340000000000032,245.31199999999998,1.335000000000008
mc_post_fid14_p2_ESTRELLADO_largeMale_left_delfina_LS.csv,10,ESTRELLADO,p2,mc,fid14,left,post,1.5980000000000132,49.196000000000026,1.8679999999999382,0.804000000000002,245.467,1.3359999999999843
mc_post_fid14_p2_FERNANDES_largeMale_left_delfina_LS.csv,6,FERNANDES,p2,mc,fid14,left,post,1.3349999999999795,49.347999999999985,2.53600000000003,0,244.834,1.568000000000012
mc_post_fid14_p2_Gadot_largeMale_left_delfina_LS.csv,8,Gadot,p2,mc,fid14,left,post,0,49.813999999999965,1.875,1.6020000000000039,245.324,1.600999999999999
mc_post_fid14_p2_GAJWANI_largeMale_left_delfina_LS.csv,6,GAJWANI,p2,mc,fid14,left,post,0,50.206999999999994,1.799999999999983,1.0670000000000073,241.042,1.0689999999999884
mc_post_fid14_p3_EGBULONU_largeMale_right_delfina_LS.csv,74,EGBULONU,p3,mc,fid14,right,post,14.945000000000036,77.87000000000005,27.13499999999989,7.216999999999999,138.475,37.09500000000001
mc_post_fid14_p3_ESTRELLADO_largeMale_right_delfina_LS.csv,81,ESTRELLADO,p3,mc,fid14,right,post,24.016999999999967,77.27299999999998,26.170000000000016,3.2040000000000006,138.70000000000005,33.766999999999975
mc_post_fid14_p3_FERNANDES_largeMale_right_delfina_LS.csv,77,FERNANDES,p3,mc,fid14,right,post,19.335999999999892,71.61599999999999,32.207000000000065,4.532999999999987,132.53199999999998,41.2880000000001
mc_post_fid14_p3_Gadot_largeMale_right_delfina_LS.csv,80,Gadot,p3,mc,fid14,right,post,16.546999999999947,74.55899999999997,30.698000000000064,7.742999999999995,136.94799999999992,36.56200000000008
mc_post_fid14_p3_GAJWANI_largeMale_right_delfina_LS.csv,68,GAJWANI,p3,mc,fid14,right,post,13.875999999999998,81.41099999999996,24.57100000000004,8.271999999999998,140.58800000000005,32.57199999999993
mc_post_fid15_p1_EGBULONU_largeMale_none_chloe_INT.csv,81,EGBULONU,p1,mc,fid15,none,post,8.210999999999986,194.44099999999997,33.43700000000006,0,49.45199999999999,14.392000000000014
mc_post_fid15_p1_ESTRELLADO_largeMale_none_chloe_INT.csv,65,ESTRELLADO,p1,mc,fid15,none,post,10.145000000000001,201.63799999999998,24.45299999999998,0,46.16900000000002,15.659999999999986
mc_post_fid15_p1_FERNANDES_largeMale_none_chloe_INT.csv,60,FERNANDES,p1,mc,fid15,none,post,9.08100000000001,202.35099999999997,24.77900000000003,0,47.251000000000005,15.875999999999989
mc_post_fid15_p1_Gadot_largeMale_none_chloe_INT.csv,91,Gadot,p1,mc,fid15,none,post,8.801000000000005,191.81900000000007,35.27299999999993,0,47.52700000000001,15.493999999999993
mc_post_fid15_p1_GAJWANI_largeMale_none_chloe_INT.csv,31,GAJWANI,p1,mc,fid15,none,post,8.801000000000002,214.618,12.818000000000005,0,52.05,9.351000000000006
mc_post_fid15_p2_EGBULONU_largeMale_left_chloe_INT.csv,65,EGBULONU,p2,mc,fid15,left,post,9.075000000000035,43.77199999999999,18.426000000000002,4.266999999999996,190.15600000000006,31.971999999999934
mc_post_fid15_p2_ESTRELLADO_largeMale_left_chloe_INT.csv,61,ESTRELLADO,p2,mc,fid15,left,post,12.807999999999971,44.308,20.029000000000003,2.6679999999999993,195.71999999999994,22.893000000000058
mc_post_fid15_p2_FERNANDES_largeMale_left_chloe_INT.csv,65,FERNANDES,p2,mc,fid15,left,post,11.748000000000001,44.17199999999999,19.118000000000027,2.401,187.1510000000001,35.104999999999905
mc_post_fid15_p2_Gadot_largeMale_left_chloe_INT.csv,79,Gadot,p2,mc,fid15,left,post,11.741000000000028,45.76900000000001,18.420999999999978,1.8670000000000009,188.06,34.436999999999955
mc_post_fid15_p2_GAJWANI_largeMale_left_chloe_INT.csv,47,GAJWANI,p2,mc,fid15,left,post,10.412999999999986,46.43999999999999,16.617000000000022,2.4030000000000022,201.35999999999999,21.087000000000003
mc_post_fid15_p3_EGBULONU_largeMale_right_chloe_INT.csv,39,EGBULONU,p3,mc,fid15,right,post,0,0,0,0,285.8979999999999,13.874000000000056
mc_post_fid15_p3_ESTRELLADO_largeMale_right_chloe_INT.csv,15,ESTRELLADO,p3,mc,fid15,right,post,0,0,0,0,295.362,5.342999999999975
mc_post_fid15_p3_FERNANDES_largeMale_right_chloe_INT.csv,25,FERNANDES,p3,mc,fid15,right,post,0,0,0,0,283.5259999999999,17.187000000000097
mc_post_fid15_p3_Gadot_largeMale_right_chloe_INT.csv,41,Gadot,p3,mc,fid15,right,post,0,0,0,0,283.46,16.020000000000024
mc_post_fid15_p3_GAJWANI_largeMale_right_chloe_INT.csv,1,GAJWANI,p3,mc,fid15,right,post,0,0,0,0,298.90999999999997,0
mc_post_fid16_p1_EGBULONU_largeMale_none_carla_LL.csv,38,EGBULONU,p1,mc,fid16,none,post,16.547999999999973,8.275000000000006,26.429000000000016,71.005,131.997,45.377999999999986
mc_post_fid16_p1_ESTRELLADO_largeMale_none_carla_LL.csv,48,ESTRELLADO,p1,mc,fid16,none,post,33.136000000000045,8.012000000000008,25.882999999999985,55.52700000000001,134.4959999999999,42.07700000000002
mc_post_fid16_p1_FERNANDES_largeMale_none_carla_LL.csv,46,FERNANDES,p1,mc,fid16,none,post,13.278999999999993,7.774000000000001,28.59399999999997,72.20500000000001,123.82499999999997,53.65700000000005
mc_post_fid16_p1_Gadot_largeMale_none_carla_LL.csv,50,Gadot,p1,mc,fid16,none,post,18.250000000000064,7.473999999999993,27.49499999999998,69.038,123.45400000000002,54.168999999999976
mc_post_fid16_p1_GAJWANI_largeMale_none_carla_LL.csv,38,GAJWANI,p1,mc,fid16,none,post,26.699999999999974,8.271999999999998,28.032000000000014,58.553,138.457,38.50800000000001
mc_post_fid16_p2_EGBULONU_largeMale_left_carla_LL.csv,50,EGBULONU,p2,mc,fid16,left,post,26.156999999999982,86.62799999999999,66.19200000000001,24.55800000000002,57.658,36.571999999999996
mc_post_fid16_p2_ESTRELLADO_largeMale_left_carla_LL.csv,57,ESTRELLADO,p2,mc,fid16,left,post,46.132000000000055,93.92199999999998,53.90099999999998,11.208999999999946,59.049000000000014,35.240000000000016
mc_post_fid16_p2_FERNANDES_largeMale_left_carla_LL.csv,55,FERNANDES,p2,mc,fid16,left,post,27.190999999999967,81.99000000000004,67.90600000000005,27.293999999999954,56.318000000000005,38.67800000000001
mc_post_fid16_p2_Gadot_largeMale_left_carla_LL.csv,53,Gadot,p2,mc,fid16,left,post,27.761000000000024,87.9499999999999,63.53400000000006,26.162000000000035,56.09600000000004,36.56699999999995
mc_post_fid16_p2_GAJWANI_largeMale_left_carla_LL.csv,51,GAJWANI,p2,mc,fid16,left,post,25.897000000000048,93.488,60.28399999999999,25.35899999999998,59.62999999999999,33.094999999999985
mc_post_fid16_p3_EGBULONU_largeMale_right_carla_LL.csv,36,EGBULONU,p3,mc,fid16,right,post,10.140999999999998,235.603,53.121000000000016,0,0,0
mc_post_fid16_p3_ESTRELLADO_largeMale_right_carla_LL.csv,23,ESTRELLADO,p3,mc,fid16,right,post,9.879000000000005,235.394,53.649,0,0,0
mc_post_fid16_p3_FERNANDES_largeMale_right_carla_LL.csv,35,FERNANDES,p3,mc,fid16,right,post,9.841999999999999,219.11200000000008,70.53499999999995,0,0,0
mc_post_fid16_p3_Gadot_largeMale_right_carla_LL.csv,40,Gadot,p3,mc,fid16,right,post,8.545999999999992,225.9719999999999,65.1350000000001,0,0,0
mc_post_fid16_p3_GAJWANI_largeMale_right_carla_LL.csv,23,GAJWANI,p3,mc,fid16,right,post,9.074000000000002,237.982,47.249999999999986,0,0,0
mc_post_fid17_p1_EGBULONU_largeMale_none_amanda_INT.csv,40,EGBULONU,p1,mc,fid17,none,post,13.343999999999994,82.21200000000002,34.814999999999955,16.008000000000003,106.73499999999994,45.65600000000008
mc_post_fid17_p1_ESTRELLADO_largeMale_none_amanda_INT.csv,38,ESTRELLADO,p1,mc,fid17,none,post,38.242999999999945,80.28100000000002,31.22900000000002,0,114.10600000000004,35.96899999999998
mc_post_fid17_p1_FERNANDES_largeMale_none_amanda_INT.csv,52,FERNANDES,p1,mc,fid17,none,post,35.53099999999997,77.143,34.23900000000002,0,100.76799999999993,51.729000000000106
mc_post_fid17_p1_Gadot_largeMale_none_amanda_INT.csv,50,Gadot,p1,mc,fid17,none,post,30.87000000000002,79.81700000000004,33.14799999999995,4.267999999999997,104.99899999999997,46.98400000000001
mc_post_fid17_p1_GAJWANI_largeMale_none_amanda_INT.csv,41,GAJWANI,p1,mc,fid17,none,post,29.097999999999967,76.90700000000001,34.17399999999999,4.803000000000006,113.45400000000001,39.35099999999999
mc_post_fid17_p2_EGBULONU_largeMale_right_amanda_INT.csv,5,EGBULONU,p2,mc,fid17,right,post,0,0,0,0,291.664,6.937000000000012
mc_post_fid17_p2_ESTRELLADO_largeMale_right_amanda_INT.csv,9,ESTRELLADO,p2,mc,fid17,right,post,0,0,0,0,286.48,11.208000000000027
mc_post_fid17_p2_FERNANDES_largeMale_right_amanda_INT.csv,17,FERNANDES,p2,mc,fid17,right,post,0,0,0,0,284.086,15.614000000000008
mc_post_fid17_p2_Gadot_largeMale_right_amanda_INT.csv,21,Gadot,p2,mc,fid17,right,post,0,0,0,0,283.27399999999994,16.818000000000062
mc_post_fid17_p2_GAJWANI_largeMale_right_amanda_INT.csv,3,GAJWANI,p2,mc,fid17,right,post,0,0,0,0,292.65700000000004,4.5419999999999945
mc_post_fid17_p3_ESTRELLADO_largeMale_left_amanda_INT.csv,5,ESTRELLADO,p3,mc,fid17,left,post,0,0,0,0,294.225,5.067999999999955
mc_post_fid17_p3_FERNANDES_largeMale_left_amanda_INT.csv,25,FERNANDES,p3,mc,fid17,left,post,0,0,0,0,276.647,22.986999999999995
mc_post_fid17_p3_Gadot_largeMale_left_amanda_INT.csv,17,Gadot,p3,mc,fid17,left,post,0,0,0,0,283.346,16.55099999999998
mc_post_fid17_p3_GAJWANI_largeMale_left_amanda_INT.csv,3,GAJWANI,p3,mc,fid17,left,post,0,0,0,0,296.551,3.203000000000003
mc_post_fid18_p1_ESTRELLADO_largeMale_none_anna_LL.csv,42,ESTRELLADO,p1,mc,fid18,none,post,15.83099999999993,13.409999999999998,21.47100000000002,3.470000000000001,223.29400000000004,22.139
mc_post_fid18_p1_FERNANDES_largeMale_none_anna_LL.csv,39,FERNANDES,p1,mc,fid18,none,post,10.717000000000048,12.04499999999995,23.887000000000043,6.706999999999999,218.35599999999997,28.061999999999966
mc_post_fid18_p1_Gadot_largeMale_none_anna_LL.csv,44,Gadot,p1,mc,fid18,none,post,9.175999999999998,14.676999999999987,21.89300000000001,6.940000000000003,222.51999999999998,24.904
mc_post_fid18_p1_GAJWANI_largeMale_none_anna_LL.csv,31,GAJWANI,p1,mc,fid18,none,post,7.471000000000004,13.616000000000009,23.514000000000017,5.445999999999982,227.469,17.717999999999975
mc_post_fid18_p2_ESTRELLADO_largeMale_right_anna_LL.csv,21,ESTRELLADO,p2,mc,fid18,right,post,4.570000000000022,8.038000000000011,4.069999999999993,1.73599999999999,269.457,12.177000000000053
mc_post_fid18_p2_FERNANDES_largeMale_right_anna_LL.csv,20,FERNANDES,p2,mc,fid18,right,post,1.0689999999999884,9.073999999999984,4.276000000000039,2.9320000000000164,270.603,11.849999999999968
mc_post_fid18_p2_Gadot_largeMale_right_anna_LL.csv,23,Gadot,p2,mc,fid18,right,post,1.335000000000008,9.60899999999998,4.805000000000007,1.8680000000000234,239.578,42.70999999999998
mc_post_fid18_p2_GAJWANI_largeMale_right_anna_LL.csv,11,GAJWANI,p2,mc,fid18,right,post,1.3310000000000173,9.876000000000005,3.7369999999999948,2.6719999999999686,276.534,4.80600000000004
mc_post_fid18_p3_ESTRELLADO_largeMale_left_anna_LL.csv,40,ESTRELLADO,p3,mc,fid18,left,post,10.506000000000014,17.144999999999982,10.248000000000005,0,242.36599999999999,19.32700000000004
mc_post_fid18_p3_FERNANDES_largeMale_left_anna_LL.csv,40,FERNANDES,p3,mc,fid18,left,post,8.804000000000002,14.982000000000028,12.948999999999984,0,233.25899999999993,30.036000000000023
mc_post_fid18_p3_Gadot_largeMale_left_anna_LL.csv,42,Gadot,p3,mc,fid18,left,post,6.942999999999969,15.746000000000024,12.547999999999988,2.1349999999999767,240.14000000000004,22.59
mc_post_fid18_p3_GAJWANI_largeMale_left_anna_LL.csv,37,GAJWANI,p3,mc,fid18,left,post,6.677999999999969,16.277999999999977,12.814000000000036,2.1380000000000052,243.02000000000004,17.525999999999968
mc_post_fid19_p1_ESTRELLADO_largeMale_none_allison_FF.csv,66,ESTRELLADO,p1,mc,fid19,none,post,39.99099999999995,69.33900000000001,42.239,51.75500000000004,54.76199999999999,41.95199999999999
mc_post_fid19_p1_FERNANDES_largeMale_none_allison_FF.csv,58,FERNANDES,p1,mc,fid19,none,post,24.458000000000006,61.79600000000001,51.050000000000004,61.325,45.14399999999998,55.867000000000004
mc_post_fid19_p1_Gadot_largeMale_none_allison_FF.csv,60,Gadot,p1,mc,fid19,none,post,26.160999999999998,65.86300000000004,49.91599999999997,58.19400000000002,47.245000000000005,50.984999999999985
mc_post_fid19_p1_GAJWANI_largeMale_none_allison_FF.csv,57,GAJWANI,p1,mc,fid19,none,post,24.549999999999986,65.42999999999996,48.69300000000001,60.063000000000045,48.65899999999997,50.17999999999999
mc_post_fid19_p2_ESTRELLADO_largeMale_left_allison_FF.csv,59,ESTRELLADO,p2,mc,fid19,left,post,24.089000000000063,139.1530000000001,72.0379999999999,0,27.45699999999998,36.86399999999999
mc_post_fid19_p2_FERNANDES_largeMale_left_allison_FF.csv,61,FERNANDES,p2,mc,fid19,left,post,23.254000000000012,134.28500000000008,75.07599999999988,0,23.02199999999999,42.878000000000014
mc_post_fid19_p2_Gadot_largeMale_left_allison_FF.csv,63,Gadot,p2,mc,fid19,left,post,24.558,139.98600000000005,71.00999999999993,0,22.421999999999997,41.90700000000001
mc_post_fid19_p2_GAJWANI_largeMale_left_allison_FF.csv,51,GAJWANI,p2,mc,fid19,left,post,25.363999999999983,149.4489999999999,59.57900000000008,0,24.02200000000002,39.50699999999999
mc_post_fid19_p3_ESTRELLADO_largeMale_right_allison_FF.csv,55,ESTRELLADO,p3,mc,fid19,right,post,48.302000000000056,24.615000000000016,32.83499999999995,56.06099999999997,93.15399999999997,44.48900000000003
mc_post_fid19_p3_FERNANDES_largeMale_right_allison_FF.csv,45,FERNANDES,p3,mc,fid19,right,post,38.69300000000005,24.491000000000035,32.930999999999905,66.43400000000003,88.45500000000004,48.02599999999993
mc_post_fid19_p3_Gadot_largeMale_right_allison_FF.csv,46,Gadot,p3,mc,fid19,right,post,41.90700000000003,28.112000000000076,31.497999999999923,57.923000000000016,89.42599999999997,50.985
mc_post_fid19_p3_GAJWANI_largeMale_right_allison_FF.csv,42,GAJWANI,p3,mc,fid19,right,post,40.84800000000007,23.34899999999999,33.55400000000001,59.49199999999997,92.66700000000004,46.10799999999989
mc_post_fid2_p1_ADAMS_largeMale_none_daisy_LL.csv,80,ADAMS,p1,mc,fid2,none,post,18.467000000000002,29.09699999999999,32.231000000000016,11.216000000000017,163.08800000000002,44.98799999999994
mc_post_fid2_p1_BALLARD_largeMale_none_daisy_LL.csv,83,BALLARD,p1,mc,fid2,none,post,18.685000000000006,28.759000000000007,33.239000000000004,10.81399999999999,162.62900000000005,46.28899999999996
mc_post_fid2_p1_BAO_largeMale_none_daisy_LL.csv,99,BAO,p1,mc,fid2,none,post,24.59299999999998,26.969999999999985,32.288,9.079000000000033,158.70600000000005,48.02899999999997
