filename,number_transits,code,totalTime,experiment,fishID,fishName,treatment,half,scorer,largeMalePosition,prePost
mc_post_fid23_p1_IYENGAR_largeMale_none_bess_LL.csv,37,plant,137.13500000000002,mc,fid23,bess,LL.csv,p1,IYENGAR,none,post
mc_post_fid23_p1_IYENGAR_largeMale_none_bess_LL.csv,37,right screen,6.938000000000001,mc,fid23,bess,LL.csv,p1,IYENGAR,none,post
mc_post_fid23_p1_IYENGAR_largeMale_none_bess_LL.csv,37,right side,4.536999999999995,mc,fid23,bess,LL.csv,p1,IYENGAR,none,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,center,13.61599999999995,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,left screen,34.45799999999997,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,left side,50.38900000000005,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,plant,121.52300000000001,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,right screen,44.575999999999944,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_GONZALEZ_largeMale_left_bess_LL.csv,58,right side,26.692000000000057,mc,fid23,bess,LL.csv,p2,GONZALEZ,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,center,15.64900000000005,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,left screen,32.071000000000005,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,left side,52.226999999999954,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,plant,122.027,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,right screen,45.89199999999994,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_HAWKINS_largeMale_left_bess_LL.csv,58,right side,29.50300000000005,mc,fid23,bess,LL.csv,p2,HAWKINS,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,center,16.277999999999977,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,left screen,32.649,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,left side,52.22399999999998,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,plant,119.24399999999994,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,right screen,39.422000000000025,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_ihim_largeMale_left_bess_LL.csv,61,right side,38.38100000000004,mc,fid23,bess,LL.csv,p2,ihim,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,center,20.798999999999918,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,left screen,33.50599999999998,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,left side,52.526000000000046,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,plant,119.70400000000002,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,right screen,40.26499999999987,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_Ikehara_largeMale_left_bess_LL.csv,75,right side,33.04800000000014,mc,fid23,bess,LL.csv,p2,Ikehara,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,center,18.92800000000001,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,left screen,30.964999999999996,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,left side,55.24600000000005,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,plant,120.20099999999996,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,right screen,42.57500000000004,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p2_IYENGAR_largeMale_left_bess_LL.csv,60,right side,31.254999999999953,mc,fid23,bess,LL.csv,p2,IYENGAR,left,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,center,15.747000000000018,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,left screen,90.49599999999998,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,left side,23.215000000000003,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,plant,62.967999999999996,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,right screen,84.11800000000001,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_GONZALEZ_largeMale_right_bess_LL.csv,43,right side,22.72099999999998,mc,fid23,bess,LL.csv,p3,GONZALEZ,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,center,15.940999999999999,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,left screen,90.21799999999996,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,left side,21.08600000000005,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,plant,64.81099999999996,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,right screen,83.56800000000001,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_HAWKINS_largeMale_right_bess_LL.csv,41,right side,23.197000000000003,mc,fid23,bess,LL.csv,p3,HAWKINS,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,center,13.612999999999978,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,left screen,85.68199999999999,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,left side,26.42800000000004,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,plant,64.59899999999996,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,right screen,85.02000000000004,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_ihim_largeMale_right_bess_LL.csv,90,right side,22.956999999999987,mc,fid23,bess,LL.csv,p3,ihim,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,center,20.85999999999995,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,left screen,81.93900000000001,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,left side,30.972000000000023,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,plant,59.773,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,right screen,80.163,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_Ikehara_largeMale_right_bess_LL.csv,62,right side,26.166000000000018,mc,fid23,bess,LL.csv,p3,Ikehara,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,center,14.784999999999997,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,left screen,84.97999999999999,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,left side,28.863999999999997,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,plant,64.36600000000001,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,right screen,79.67000000000004,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid23_p3_IYENGAR_largeMale_right_bess_LL.csv,45,right side,27.120999999999952,mc,fid23,bess,LL.csv,p3,IYENGAR,right,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,center,2.937999999999999,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,left screen,8.004999999999995,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,left side,47.504000000000005,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,plant,52.65099999999998,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,right screen,170.99499999999998,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_GONZALEZ_largeMale_none_ariana_LS.csv,27,right side,17.69200000000002,mc,fid24,ariana,LS.csv,p1,GONZALEZ,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,center,5.1669999999999945,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,left screen,5.099999999999994,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,left side,52.011000000000024,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,plant,51.46999999999998,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,right screen,171.774,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_HAWKINS_largeMale_none_ariana_LS.csv,24,right side,13.87100000000001,mc,fid24,ariana,LS.csv,p1,HAWKINS,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,center,5.722000000000001,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,left screen,7.297999999999995,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,left side,44.125,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,plant,52.57600000000001,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,right screen,169.894,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_ihim_largeMale_none_ariana_LS.csv,29,right side,17.153999999999996,mc,fid24,ariana,LS.csv,p1,ihim,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,center,6.140000000000004,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,left screen,4.267000000000017,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,left side,50.60999999999997,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,plant,50.981000000000016,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,right screen,164.60499999999996,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_Ikehara_largeMale_none_ariana_LS.csv,36,right side,23.182000000000016,mc,fid24,ariana,LS.csv,p1,Ikehara,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,center,4.469999999999992,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,left screen,4.537000000000006,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,left side,51.342,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,plant,50.68600000000003,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,right screen,166.618,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p1_IYENGAR_largeMale_none_ariana_LS.csv,30,right side,22.32399999999997,mc,fid24,ariana,LS.csv,p1,IYENGAR,none,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,center,6.676000000000016,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,left screen,124.32499999999999,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,left side,23.221000000000032,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,plant,6.4669999999999845,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,right screen,132.349,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_GONZALEZ_largeMale_left_ariana_LS.csv,17,right side,6.938999999999993,mc,fid24,ariana,LS.csv,p2,GONZALEZ,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,center,6.13300000000001,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,left screen,128.16,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,left side,21.448000000000036,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,plant,4.767999999999972,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,right screen,3.8380000000000223,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_HAWKINS_largeMale_left_ariana_LS.csv,13,right side,3.0699999999999648,mc,fid24,ariana,LS.csv,p2,HAWKINS,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,center,6.804000000000002,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,left screen,120.90499999999997,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,left side,25.640000000000015,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,plant,5.330000000000041,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,right screen,133.526,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_ihim_largeMale_left_ariana_LS.csv,23,right side,7.21399999999997,mc,fid24,ariana,LS.csv,p2,ihim,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,center,9.689000000000021,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,left screen,117.72499999999997,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,left side,29.245000000000033,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,plant,3.6539999999999964,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,right screen,128.99100000000004,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_Ikehara_largeMale_left_ariana_LS.csv,46,right side,10.672999999999938,mc,fid24,ariana,LS.csv,p2,Ikehara,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,center,8.44100000000006,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,left screen,121.72599999999997,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,left side,25.217000000000013,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,plant,4.4529999999999745,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,right screen,129.72800000000007,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p2_IYENGAR_largeMale_left_ariana_LS.csv,25,right side,10.411999999999935,mc,fid24,ariana,LS.csv,p2,IYENGAR,left,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,center,6.406000000000002,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,left screen,261.89,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,left side,15.484000000000002,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,plant,1.516,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,right screen,7.739000000000001,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_GONZALEZ_largeMale_right_ariana_LS.csv,13,right side,6.9419999999999975,mc,fid24,ariana,LS.csv,p3,GONZALEZ,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,center,6.908999999999999,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,left screen,261.852,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,left side,13.052000000000003,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,plant,3.834,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,right screen,6.8389999999999995,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_HAWKINS_largeMale_right_ariana_LS.csv,11,right side,3.9080000000000004,mc,fid24,ariana,LS.csv,p3,HAWKINS,right,post
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,center,6.7379999999999995,mc,fid24,ariana,LS.csv,p3,ihim,right,post
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,left screen,249.644,mc,fid24,ariana,LS.csv,p3,ihim,right,post
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,left side,26.087999999999987,mc,fid24,ariana,LS.csv,p3,ihim,right,post
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,right screen,6.275,mc,fid24,ariana,LS.csv,p3,ihim,right,post
mc_post_fid24_p3_ihim_largeMale_right_ariana_LS.csv,34,right side,7.210000000000001,mc,fid24,ariana,LS.csv,p3,ihim,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,center,6.6690000000000005,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,left screen,242.341,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,left side,34.82099999999999,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,plant,1.071,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,right screen,5.367999999999999,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_Ikehara_largeMale_right_ariana_LS.csv,48,right side,8.813000000000002,mc,fid24,ariana,LS.csv,p3,Ikehara,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,center,6.670999999999999,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,left screen,251.88299999999998,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,left side,25.01200000000001,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,plant,1.3290000000000002,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,right screen,5.738,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid24_p3_IYENGAR_largeMale_right_ariana_LS.csv,31,right side,9.344000000000001,mc,fid24,ariana,LS.csv,p3,IYENGAR,right,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,center,7.742000000000004,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,left screen,198.72600000000003,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,left side,27.49399999999998,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,plant,53.868999999999986,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,right screen,6.408000000000001,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_GONZALEZ_largeMale_none_amy_FF.csv,23,right side,5.7379999999999995,mc,fid25,amy,FF.csv,p1,GONZALEZ,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,center,6.905999999999992,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,left screen,200.55499999999998,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,left side,26.083000000000023,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,plant,53.471999999999994,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,right screen,5.369,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_HAWKINS_largeMale_none_amy_FF.csv,18,right side,6.1370000000000005,mc,fid25,amy,FF.csv,p1,HAWKINS,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,center,8.304000000000002,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,left screen,190.48800000000003,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,left side,36.98199999999996,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,plant,40.19800000000002,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,right screen,4.677999999999997,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_ihim_largeMale_none_amy_FF.csv,31,right side,7.329999999999998,mc,fid25,amy,FF.csv,p1,ihim,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,center,9.868999999999975,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,left screen,185.32199999999995,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,left side,40.84200000000003,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,plant,52.190000000000026,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,right screen,6.132000000000005,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_Ikehara_largeMale_none_amy_FF.csv,40,right side,5.61099999999999,mc,fid25,amy,FF.csv,p1,Ikehara,none,post
mc_post_fid25_p1_IYENGAR_largeMale_none_amy_FF.csv,29,center,8.102999999999994,mc,fid25,amy,FF.csv,p1,IYENGAR,none,post
mc_post_fid25_p1_IYENGAR_largeMale_none_amy_FF.csv,29,left screen,193.40499999999997,mc,fid25,amy,FF.csv,p1,IYENGAR,none,post
mc_post_fid25_p1_IYENGAR_largeMale_none_amy_FF.csv,29,left side,32.995000000000005,mc,fid25,amy,FF.csv,p1,IYENGAR,none,post
