time,code,class
0.647,a,1
39.29,s,1
45.158,a,1
55.837,s,1
57.704,a,1
79.326,s,1
187.235,a,1
203.784,s,1
205.119,a,1
228.875,s,1
229.944,a,1
288.135,s,1
293.473,m,1
294.808,o,1
296.676,p,1
299.35,o,1
300.026,p,1
300.026,END,0
