time,code,class
0.717, o,1
3.118, d,1
5.788, s,1
8.192,a,1
14.864, s,1
18.065, d,1
20.734, o,1
24.476, p,1
57.037, o,1
64.511, p,1
77.325, o,1
81.862, p,1
105.352, o,1
107.224, p,1
130.711, o,1
131.511, p,1
168.348, o,1
182.229, p,1
217.198, o,1
231.077, p,1
251.369, o,1
254.57, p,1
299.973,END,0
