time,code,class
0.023, p,1
95.775, o,1
100.313, p,1
108.053, o,1
114.994, p,1
117.396, o,1
122.201, d,1
124.604, s,1
129.142,a,1
136.882, s,1
138.484, m,1
141.42, s,1
142.756,a,1
159.442, s,1
162.642, d,1
167.98, o,1
169.048, p,1
174.253, o,1
176.922, m,1
180.66, s,1
181.728,a,1
184.396, s,1
187.6, d,1
190.003, o,1
192.405, p,1
196.409, o,1
210.023, p,1
214.026, o,1
215.895, m,1
221.5, s,1
222.568,a,1
300.014,END,0
