time,code,class
0, p,1
25.33, o,1
31.869, p,1
35.473, o,1
38.676, p,1
63.768, o,1
72.042, d,1
72.576, m,1
73.377, d,1
73.644, s,1
76.313,a,1
81.419, s,1
82.887, d,1
83.287, m,1
84.756, d,1
85.29, o,1
86.09, p,1
99.537, o,1
101.806, p,1
131.569, o,1
134.238, d,1
136.641, s,1
141.446,a,1
157.862, s,1
160.131, d,1
162.666, o,1
169.874, p,1
181.352, o,1
186.958, p,1
237.007, o,1
245.55, p,1
271.742, o,1
277.348, p,1
300.056, p,1
