time,code,class
2.384, d,1
3.953, o,1
3.953, p,1
27.144, o,1
33.377, d,1
42.224, m,1
51.497, o,1
55.637, m,1
86.03, o,1
87.532, m,1
97.81, d,1
99.85, s,1
109.592, d,1
110.624, o,1
117.328, p,1
196.876, o,1
208.922, p,1
228.579, o,1
236.183, d,1
248.232, m,1
252.035, o,1
258.405, p,1
267.678, o,1
271.482, d,1
273.384, s,1
277.193,a,1
299.918,END,0
