time,code,class
0.775, p,1
3.18, o,1
5.581, d,1
9.051, s,1
18.664,a,1
20.533, s,1
23.467, d,1
25.068, o,1
29.07, p,1
34.676, o,1
40.018, d,1
47.756, o,1
50.959, p,1
56.034, o,1
58.167, d,1
59.233, s,1
65.106,a,1
71.784, s,1
74.453, d,1
76.319, o,1
80.855, p,1
81.656, o,1
85.927, p,1
89.134, o,1
91.533, d,1
93.134, s,1
99.812,a,1
122.967, s,1
125.6, d,1
134.449, o,1
143.785, p,1
300.101,END,0
