time,code,class
2.286, d,1
29.517, m,1
45.835, o,1
49.033, p,1
52.503, o,1
54.909, m,1
115.534, s,1
116.873,a,1
122.205, s,1
124.079, m,1
173.091, o,1
186.439, m,1
189.908, d,1
200.553, o,1
203.489, p,1
210.696, o,1
213.63, m,1
230.451, s,1
233.12,a,1
250.738, s,1
255.543, d,1
256.877, m,1
261.684, d,1
268.353, s,1
271.023,a,1
288.107, s,1
291.576, m,1
294.511, o,1
297.983, p,1
300.584,END,0
