time,code,class
2.131,a,1
151.682, s,1
153.284, d,1
155.149, o,1
156.483, p,1
158.352, o,1
161.823, m,1
165.295, s,1
167.427,a,1
172.035, s,1
173.102, d,1
173.37, m,1
176.84, o,1
180.574, p,1
216.343, o,1
216.611, p,1
229.425, o,1
237.434, p,1
240.638, o,1
241.702, p,1
249.18, o,1
250.514, p,1
258.52, o,1
260.122, p,1
267.865, o,1
268.399, p,1
300.083,END,0
